vibrational_f	angmom_total_f	vibrational_i	angmom_total_i	transition_wavenumber	unc	lambda	unc	einstein_coefficient	unc	Atot	energy_f	unc	Tu	degeneracy
11	4	1	2	28882.263828	0.004	0.346233247	4E-08	1.43E-10	1.43E-10	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	2	6	23118.973735	0.003	0.432545152	5E-08	6.36E-10	6.36E-10	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	2	4	24240.204611	0.003	0.412537772	5E-08	4.47E-11	4.49E-11	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	2	2	24973.741346	0.003	0.40042058	5E-08	1.27E-09	1.27E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	3	6	19540.988811	0.002	0.51174483	6E-08	2.02E-09	2.02E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	3	4	20601.28681	0.002	0.485406572	5E-08	6.5E-10	6.51E-10	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	3	2	21295.405091	0.002	0.469584869	5E-08	7.49E-09	7.49E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	4	6	16189.710876	0.001	0.617676256	5E-08	3.82E-09	3.82E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	4	4	17189.39935	0.002	0.581753894	5E-08	5.01E-09	5.02E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	4	2	17844.358753	0.002	0.560401197	5E-08	3.28E-08	3.28E-08	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	5	6	13065.275607	0.0009	0.765387605	5E-08	3.18E-09	3.18E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	5	4	14004.073405	0.0009	0.714077948	5E-08	2.65E-08	2.65E-08	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	5	2	14619.758341	0.0009	0.684005834	4E-08	1.13E-07	1.13E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	6	6	10170.344153	0.0004	0.983250896	4E-08	9.37E-10	9.37E-10	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	6	4	11047.245985	0.0004	0.905202981	3E-08	1.13E-07	1.13E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	6	2	11623.094942	0.0004	0.860356045	3E-08	3.25E-07	3.25E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	7	6	7510.592068	5E-05	1.331452955	8E-09	8.85E-08	8.85E-08	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	7	4	8323.694662	5E-05	1.201389576	8E-09	3.7E-07	3.7E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	7	2	8858.598163	6E-05	1.128846779	7E-09	7.24E-07	7.24E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	8	6	5095.406677	0.0003	1.962551889	1E-07	4.33E-07	4.33E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	8	4	5841.652689	0.0003	1.711844324	8E-08	6.45E-07	6.46E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	8	2	6333.804699	0.0003	1.578829862	7E-08	8.82E-07	8.82E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	9	6	2938.892224	0.0004	3.402642641	4E-07	2.91E-07	2.91E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	9	4	3613.682364	0.0004	2.767260371	3E-07	2.55E-07	2.67E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	9	2	4060.359117	0.0004	2.462836343	3E-07	2.15E-07	2.15E-07	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	10	6	1061.354796	0.0002	9.421920019	2E-06	3.38E-09	3.38E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	10	4	1657.932712	0.0003	6.031607874	1E-06	3.91E-10	2.14E-08	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	10	2	2055.151223	0.0004	4.865821983	1E-06	6.36E-09	6.36E-09	4.59E-06	-2737.967103	0.005	48026.5	9
11	4	11	2	341.958803	0.0001	29.243288701	9E-06	7.78E-11	7.78E-11	4.59E-06	-2737.967103	0.005	48026.5	9
11	5	0	7	30428.059269	0.004	0.328644029	5E-08	1.13E-11	1.13E-11	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	0	5	31875.340227	0.004	0.313722142	4E-08	1.82E-14	1.93E-14	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	0	3	32910.010927	0.004	0.303858909	4E-08	1.67E-11	1.67E-11	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	1	7	26428.004041	0.004	0.378386502	5E-08	1.29E-10	1.29E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	1	5	27801.607922	0.004	0.359691426	5E-08	1.31E-12	1.33E-12	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	1	3	28784.138223	0.004	0.347413562	4E-08	2.65E-10	2.65E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	2	7	22659.911905	0.003	0.441307982	5E-08	7.3E-10	7.3E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	2	5	23961.332444	0.003	0.417339062	5E-08	5.3E-11	5.32E-11	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	2	3	24892.827629	0.003	0.401722141	5E-08	2.16E-09	2.16E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	3	7	19120.086446	0.002	0.523010188	6E-08	2.52E-09	2.52E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	3	5	20350.261417	0.002	0.491394179	5E-08	6.95E-10	6.97E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	3	3	21231.447771	0.002	0.47099944	5E-08	1.17E-08	1.17E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	4	7	15806.818409	0.001	0.632638381	5E-08	5.61E-09	5.61E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	4	5	16966.060654	0.001	0.589412015	5E-08	5.23E-09	5.24E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	4	3	17797.241607	0.001	0.561884826	4E-08	4.78E-08	4.78E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	5	7	12720.638341	0.0008	0.786124071	5E-08	7E-09	7E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	5	5	13808.533764	0.0008	0.72418985	4E-08	2.71E-08	2.71E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	5	3	14589.525061	0.0008	0.685423272	4E-08	1.54E-07	1.54E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	6	7	9864.684295	0.0003	1.013717186	3E-08	3.19E-10	3.19E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	6	5	10879.943235	0.0003	0.919122442	3E-08	1.14E-07	1.14E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	6	3	11609.978973	0.0003	0.861328003	3E-08	4.09E-07	4.09E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	7	7	7245.228889	9E-05	1.380218645	2E-08	5.08E-08	5.08E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	7	5	8185.468989	9E-05	1.221677098	1E-08	3.64E-07	3.64E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	7	3	8863.065672	9E-05	1.128277773	1E-08	8.24E-07	8.24E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	8	7	4872.435766	0.0003	2.052361587	1E-07	3.23E-07	3.23E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	8	5	5733.859405	0.0003	1.74402602	1E-07	6.07E-07	6.09E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	8	3	6356.616985	0.0004	1.573163842	9E-08	8.77E-07	8.77E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	9	7	2761.462157	0.0004	3.621269976	5E-07	2.2E-07	2.2E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	9	5	3538.36166	0.0005	2.826166729	4E-07	2.23E-07	2.41E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	9	3	4102.665165	0.0005	2.437439956	3E-07	1.57E-07	1.57E-07	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	10	7	934.118964	0.0003	10.70527458	3E-06	2.14E-09	2.14E-09	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	10	5	1618.076284	0.0004	6.180178338	2E-06	1.91E-10	2.98E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	10	3	2118.629813	0.0005	4.720031758	1E-06	1.66E-08	1.66E-08	4.5E-06	-2502.539681	0.005	48365.2	33
11	5	11	3	429.049121	0.0002	23.307354591	8E-06	2.43E-10	2.43E-10	4.5E-06	-2502.539681	0.005	48365.2	33
11	6	0	8	29836.558948	0.004	0.335159293	5E-08	1.12E-11	1.12E-11	4.36E-06	-2229.567467	0.005	48758	13
11	6	0	6	31473.604974	0.004	0.317726552	4E-08	2.04E-15	3.96E-15	4.36E-06	-2229.567467	0.005	48758	13
11	6	0	4	32719.704539	0.004	0.305626232	4E-08	2.87E-11	2.87E-11	4.36E-06	-2229.567467	0.005	48758	13
11	6	1	8	25880.919587	0.003	0.386385034	5E-08	1.33E-10	1.33E-10	4.36E-06	-2229.567467	0.005	48758	13
11	6	1	6	27434.11319	0.003	0.364509687	5E-08	2.04E-12	2.07E-12	4.36E-06	-2229.567467	0.005	48758	13
11	6	1	4	28617.122441	0.004	0.349441144	4E-08	4.29E-10	4.29E-10	4.36E-06	-2229.567467	0.005	48758	13
11	6	2	8	22156.387057	0.003	0.451337123	5E-08	7.88E-10	7.88E-10	4.36E-06	-2229.567467	0.005	48758	13
11	6	2	6	23627.37337	0.003	0.423237905	5E-08	6.37E-11	6.4E-11	4.36E-06	-2229.567467	0.005	48758	13
11	6	2	4	24748.604246	0.003	0.404063191	4E-08	3.26E-09	3.26E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	3	8	18659.612397	0.002	0.535916813	5E-08	2.91E-09	2.91E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	3	6	20049.388446	0.002	0.49876833	5E-08	7.68E-10	7.7E-10	4.36E-06	-2229.567467	0.005	48758	13
11	6	3	4	21109.686446	0.002	0.473716179	5E-08	1.67E-08	1.67E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	4	8	15389.279875	0.001	0.649802985	5E-08	7.14E-09	7.14E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	4	6	16698.110511	0.001	0.598870153	5E-08	5.51E-09	5.53E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	4	4	17697.798985	0.001	0.565042015	4E-08	6.41E-08	6.41E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	5	8	12346.381758	0.0007	0.809953895	4E-08	1.1E-08	1.1E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	5	6	13573.675242	0.0007	0.736720146	4E-08	2.79E-08	2.79E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	5	4	14512.473041	0.0007	0.689062434	3E-08	1.94E-07	1.94E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	6	8	9534.617762	0.0002	1.048809743	2E-08	3.18E-09	3.18E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	6	6	10678.743789	0.0002	0.936439735	2E-08	1.16E-07	1.16E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	6	4	11555.64562	0.0002	0.865377871	2E-08	4.8E-07	4.8E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	7	8	6960.969655	0.0002	1.436581467	4E-08	2.79E-08	2.79E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	7	6	8018.991704	0.0002	1.247039574	3E-08	3.59E-07	3.6E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	7	4	8832.094297	0.0002	1.132234288	2E-08	8.81E-07	8.81E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	8	8	4636.532801	0.0004	2.156784052	2E-07	2.4E-07	2.4E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	8	6	5603.806312	0.0004	1.784501363	1E-07	5.66E-07	5.69E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	8	4	6350.052325	0.0005	1.574790173	1E-07	8.06E-07	8.06E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	9	8	2577.745764	0.0005	3.879358523	7E-07	1.61E-07	1.61E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	9	6	3447.29186	0.0005	2.900827782	5E-07	1.89E-07	2.14E-07	4.36E-06	-2229.567467	0.005	48758	13
11	6	9	4	4122.081999	0.0006	2.425958533	3E-07	9.27E-08	9.27E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	10	8	808.287899	0.0003	12.371829409	4E-06	1.2E-09	1.2E-09	4.36E-06	-2229.567467	0.005	48758	13
11	6	10	6	1569.754432	0.0004	6.370423167	2E-06	5.61E-11	3.83E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	10	4	2166.332347	0.0005	4.616096886	1E-06	3.27E-08	3.27E-08	4.36E-06	-2229.567467	0.005	48758	13
11	6	11	4	508.399635	0.0002	19.669565656	7E-06	5.5E-10	5.5E-10	4.36E-06	-2229.567467	0.005	48758	13
11	7	0	9	29192.037603	0.004	0.342559164	5E-08	1.08E-11	1.08E-11	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	0	7	31006.530009	0.004	0.322512709	4E-08	2.82E-15	5.78E-15	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	0	5	32453.810967	0.004	0.308130223	4E-08	4.4E-11	4.4E-11	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	1	9	25285.559485	0.003	0.395482647	5E-08	1.33E-10	1.33E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	1	7	27006.47478	0.003	0.370281574	5E-08	3.08E-12	3.12E-12	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	1	5	28380.078661	0.003	0.352359841	4E-08	6.31E-10	6.31E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	2	9	21609.284083	0.002	0.462764058	5E-08	8.13E-10	8.13E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	2	7	23238.382645	0.002	0.430322547	5E-08	7.68E-11	7.72E-11	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	2	5	24539.803184	0.002	0.407501231	4E-08	4.54E-09	4.54E-09	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	3	9	18160.258544	0.002	0.550652953	5E-08	3.15E-09	3.15E-09	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	3	7	19698.557185	0.002	0.507651393	4E-08	8.52E-10	8.56E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	3	5	20928.732156	0.002	0.47781203	4E-08	2.21E-08	2.21E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	4	9	14937.61867	0.001	0.669450749	5E-08	8.3E-09	8.3E-09	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	4	7	16385.289148	0.001	0.610303542	4E-08	5.85E-09	5.86E-09	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	4	5	17544.531393	0.001	0.569978176	4E-08	8.05E-08	8.05E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	5	9	11942.890455	0.0005	0.837318239	3E-08	1.45E-08	1.45E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	5	7	13299.109081	0.0005	0.751930068	3E-08	2.89E-08	2.89E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	5	5	14387.004504	0.0006	0.695071722	3E-08	2.31E-07	2.31E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	6	9	9180.428409	6E-05	1.089273785	7E-09	7.37E-09	7.37E-09	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	6	7	10443.155035	9E-05	0.957565024	8E-09	1.17E-07	1.18E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	6	5	11458.413975	0.0001	0.872721131	8E-09	5.34E-07	5.34E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	7	9	6658.049433	0.0003	1.501941387	7E-08	1.47E-08	1.47E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	7	7	7823.699629	0.0003	1.27816768	5E-08	3.54E-07	3.54E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	7	5	8763.939729	0.0003	1.14103934	4E-08	8.89E-07	8.89E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	8	9	4387.960054	0.0005	2.278963317	3E-07	1.77E-07	1.77E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	8	7	5450.906506	0.0006	1.834557241	2E-07	5.2E-07	5.24E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	8	5	6312.330145	0.0006	1.584201043	2E-07	6.82E-07	6.82E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	9	9	2388.153212	0.0005	4.187336034	1E-06	1.13E-07	1.13E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	9	7	3339.932897	0.0006	2.994072129	6E-07	1.55E-07	1.88E-07	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	9	5	4116.8324	0.0007	2.429052006	4E-07	3.74E-08	3.74E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	10	9	684.633734	0.0003	14.606350087	6E-06	5.87E-10	5.87E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	10	7	1512.589704	0.0005	6.611178149	2E-06	1.21E-12	4.61E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	10	5	2196.547024	0.0006	4.552600008	1E-06	5.36E-08	5.36E-08	4.14E-06	-1924.068942	0.005	49197.5	45
11	7	11	5	578.47074	0.0002	17.28695906	7E-06	9.86E-10	9.86E-10	4.14E-06	-1924.068942	0.005	49197.5	45
11	8	0	10	28495.323206	0.004	0.350934781	5E-08	1.02E-11	1.02E-11	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	0	8	30474.300504	0.004	0.32814535	4E-08	2.51E-14	2.94E-14	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	0	6	32111.346531	0.004	0.311416402	4E-08	6.2E-11	6.2E-11	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	1	10	24642.505816	0.003	0.405802887	5E-08	1.29E-10	1.29E-10	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	1	8	26518.661144	0.003	0.377092944	4E-08	4.41E-12	4.47E-12	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	1	6	28071.854747	0.003	0.356228688	4E-08	8.52E-10	8.52E-10	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	2	10	21018.961679	0.002	0.475760894	5E-08	8.08E-10	8.08E-10	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	2	8	22794.128613	0.002	0.438709466	4E-08	9.22E-11	9.28E-11	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	2	6	24265.114926	0.002	0.412114265	4E-08	5.9E-09	5.9E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	3	10	17622.185037	0.002	0.567466519	5E-08	3.25E-09	3.25E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	3	8	19297.353953	0.002	0.518205761	4E-08	9.46E-10	9.5E-10	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	3	6	20687.130003	0.002	0.483392331	4E-08	2.75E-08	2.75E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	4	10	14451.825225	0.0009	0.69195412	4E-08	9.08E-09	9.08E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	4	8	16027.021431	0.0009	0.623946255	4E-08	6.21E-09	6.24E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	4	6	17335.852067	0.001	0.576839256	3E-08	9.58E-08	9.58E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	5	10	11510.020513	0.0003	0.868808182	2E-08	1.72E-08	1.72E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	5	8	12984.123315	0.0004	0.770171367	2E-08	3E-08	3.01E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	5	6	14211.416798	0.0004	0.70365961	2E-08	2.61E-07	2.61E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	6	10	8801.884127	0.0002	1.136120387	2E-08	1.14E-08	1.14E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	6	8	10172.359318	0.0001	0.983056112	1E-08	1.19E-07	1.2E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	6	6	11316.485345	0.0001	0.883666589	9E-09	5.64E-07	5.64E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	7	10	6336.212269	0.0005	1.578229954	1E-07	7.6E-09	7.6E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	7	8	7598.711211	0.0005	1.31601264	8E-08	3.46E-07	3.47E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	7	6	8656.73326	0.0005	1.155170166	6E-08	8.47E-07	8.47E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	8	10	4126.534417	0.0007	2.42334099	4E-07	1.3E-07	1.3E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	8	8	5274.274357	0.0007	1.895995415	3E-07	4.67E-07	4.73E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	8	6	6241.547869	0.0007	1.602166676	2E-07	5.24E-07	5.24E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	9	10	2192.733495	0.0006	4.560517739	1E-06	7.6E-08	7.6E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	9	8	3215.487321	0.0008	3.109948509	7E-07	1.2E-07	1.63E-07	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	9	6	4085.033416	0.0008	2.447960391	5E-07	4.87E-09	4.87E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	10	10	563.73634	0.0003	17.738789023	1E-05	2.41E-10	2.41E-10	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	10	8	1446.029455	0.0006	6.915488454	3E-06	2.48E-11	5.23E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	10	6	2207.495988	0.0007	4.530019558	2E-06	7.65E-08	7.65E-08	3.86E-06	-1591.825911	0.005	49675.6	17
11	8	11	6	637.741556	0.0003	15.680333053	7E-06	1.47E-09	1.47E-09	3.86E-06	-1591.825911	0.005	49675.6	17
11	9	0	11	27746.560779	0.004	0.360405027	5E-08	9.41E-12	9.41E-12	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	0	9	29876.661432	0.004	0.334709419	4E-08	7.21E-14	7.8E-14	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	0	7	31691.153838	0.004	0.315545469	4E-08	8.15E-11	8.15E-11	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	1	11	23951.651245	0.003	0.417507749	5E-08	1.22E-10	1.22E-10	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	1	9	25970.183315	0.003	0.385056966	4E-08	6.04E-12	6.13E-12	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	1	7	27691.09861	0.003	0.361126878	4E-08	1.08E-09	1.08E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	2	11	20385.085656	0.002	0.490554721	5E-08	7.81E-10	7.81E-10	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	2	9	22293.907913	0.002	0.448553032	4E-08	1.1E-10	1.11E-10	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	2	7	23923.006474	0.002	0.418007662	4E-08	7.25E-09	7.25E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	3	11	17044.8593	0.001	0.586687154	4E-08	3.24E-09	3.24E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	3	9	18844.882374	0.001	0.530648046	4E-08	1.05E-09	1.05E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	3	7	20383.181015	0.001	0.490600559	3E-08	3.25E-08	3.25E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	4	11	13931.202098	0.0006	0.717813146	3E-08	9.47E-09	9.47E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	4	9	15622.2425	0.0007	0.640112967	3E-08	6.59E-09	6.62E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	4	7	17069.912978	0.0008	0.585826068	3E-08	1.08E-07	1.08E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	5	11	11046.951512	0.0001	0.905227111	8E-09	1.88E-08	1.88E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	5	9	12627.514284	0.0002	0.791921496	1E-08	3.12E-08	3.13E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	5	7	13983.73291	0.0002	0.715116633	1E-08	2.81E-07	2.81E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	6	11	8398.097329	0.0004	1.190745904	5E-08	1.44E-08	1.44E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	6	9	9865.052239	0.0003	1.013679376	3E-08	1.21E-07	1.21E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	6	7	11127.778865	0.0003	0.898651934	2E-08	5.67E-07	5.67E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	7	11	5994.583271	0.0007	1.668172673	2E-07	4.08E-09	4.08E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	7	9	7342.673262	0.0007	1.361901809	1E-07	3.35E-07	3.36E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	7	7	8508.323459	0.0007	1.175319679	9E-08	7.57E-07	7.57E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	8	11	3851.517653	0.0008	2.596379116	5E-07	9.46E-08	9.46E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	8	9	5072.583884	0.0009	1.971381889	3E-07	4.07E-07	4.16E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	8	7	6135.530336	0.0009	1.629850959	2E-07	3.54E-07	3.54E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	9	11	1991.098685	0.0008	5.022352772	2E-06	4.82E-08	4.82E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	9	9	3072.777042	0.0009	3.254385158	1E-06	8.79E-08	1.41E-07	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	9	7	4024.556726	0.001	2.484745695	6E-07	3.48E-09	3.48E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	10	11	445.988726	0.0003	22.42209145	2E-05	7.87E-11	7.87E-11	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	10	9	1369.257563	0.0007	7.303227873	4E-06	1.06E-10	5.57E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	10	7	2197.213533	0.0009	4.55121901	2E-06	9.7E-08	9.7E-08	3.51E-06	-1239.445112	0.004	50182.6	57
11	9	11	7	684.62383	0.0004	14.606561387	8E-06	1.85E-09	1.85E-09	3.51E-06	-1239.445112	0.004	50182.6	57
11	10	0	12	26944.9463	0.003	0.371127108	4E-08	8.51E-12	8.51E-12	3.12E-06	-874.521594	0.004	50707.6	21
11	10	0	10	29212.627524	0.003	0.342317718	4E-08	1.45E-13	1.53E-13	3.12E-06	-874.521594	0.004	50707.6	21
11	10	0	8	31191.604822	0.004	0.320599086	4E-08	1.01E-10	1.01E-10	3.12E-06	-874.521594	0.004	50707.6	21
11	10	1	12	23211.938474	0.002	0.430812791	4E-08	1.13E-10	1.13E-10	3.12E-06	-874.521594	0.004	50707.6	21
11	10	1	10	25359.810133	0.002	0.394324719	4E-08	7.98E-12	8.08E-12	3.12E-06	-874.521594	0.004	50707.6	21
